VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedTotalDoses,CombinedTotalDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative
2020-03-08 15:00:00,age70to79,1.0,15,,2,,0,,17,,2
2020-03-11 15:00:00,age10to19,1.0,2,,0,,0,,2,,0
2020-03-11 15:00:00,age60to69,1.0,11,,1,,0,,12,,1
2020-03-12 15:00:00,age50to59,1.0,16,,1,,0,,17,,1
2020-03-13 15:00:00,age40to49,1.0,13,,2,,0,,15,,2
2020-03-15 15:00:00,age70to79,1.0,16,,2,,0,,18,,2
2020-03-19 15:00:00,age20to29,1.0,11,,1,,0,,12,,1
2020-03-22 15:00:00,age30to39,1.0,12,,1,,0,,13,,1
2020-03-24 15:00:00,age70to79,1.0,17,,2,,0,,19,,2
2020-03-26 15:00:00,age70to79,,17,1.0,3,,0,,20,,3
2020-03-30 15:00:00,age70to79,,17,1.0,4,,0,,21,,4
2020-04-01 15:00:00,age50to59,1.0,17,1.0,2,,0,,19,,2
2020-04-01 15:00:00,age70to79,1.0,18,,4,,0,,22,,4
2020-04-05 15:00:00,age60to69,1.0,12,,1,,0,,13,,1
2020-04-07 15:00:00,age50to59,1.0,18,,2,,0,,20,,2
2020-04-08 15:00:00,age50to59,1.0,19,,2,,0,,21,,2
2020-04-09 15:00:00,age70to79,1.0,19,,4,,0,,23,,4
2020-04-14 15:00:00,age40to49,1.0,14,,2,,0,,16,,2
2020-04-15 15:00:00,age40to49,1.0,15,,2,,0,,17,,2
2020-04-20 15:00:00,age50to59,1.0,20,,2,,0,,22,,2
2020-04-21 15:00:00,age70to79,,19,1.0,5,,0,,24,,5
2020-04-22 15:00:00,age40to49,,15,1.0,3,,0,,18,,3
2020-04-24 15:00:00,age30to39,1.0,13,,1,,0,,14,,1
2020-04-25 15:00:00,age30to39,1.0,14,,1,,0,,15,,1
2020-04-27 15:00:00,age40to49,1.0,16,,3,,0,,19,,3
2020-05-01 15:00:00,age50to59,,20,1.0,3,,0,,23,,3
2020-05-01 15:00:00,age70to79,1.0,20,,5,,0,,25,,5
2020-05-03 15:00:00,age10to19,1.0,3,,0,,0,,3,,0
2020-05-10 15:00:00,age10to19,1.0,4,,0,,0,,4,,0
2020-05-15 15:00:00,age10to19,1.0,5,,0,,0,,5,,0
2020-08-04 15:00:00,age60to69,2.0,14,,1,,0,,15,,1
2020-08-10 15:00:00,age70to79,1.0,21,,5,,0,,26,,5
2020-08-11 15:00:00,age50to59,1.0,21,,3,,0,,24,,3
2020-08-14 15:00:00,age30to39,1.0,15,,1,,0,,16,,1
2020-08-14 15:00:00,age60to69,1.0,15,,1,,0,,16,,1
2020-08-19 15:00:00,age30to39,1.0,16,,1,,0,,17,,1
2020-08-21 15:00:00,age40to49,1.0,17,,3,,0,,20,,3
2020-08-21 15:00:00,age50to59,2.0,23,,3,,0,,26,,3
2020-08-25 15:00:00,age30to39,1.0,17,,1,,0,,18,,1
2020-08-27 15:00:00,age50to59,1.0,24,,3,,0,,27,,3
2020-08-28 15:00:00,age70to79,1.0,22,,5,,0,,27,,5
2020-08-29 15:00:00,age50to59,1.0,25,,3,,0,,28,,3
2020-08-30 15:00:00,age70to79,1.0,23,,5,,0,,28,,5
2020-08-31 15:00:00,age70to79,,23,1.0,6,,0,,29,,6
2020-08-31 15:00:00,age80plus,1.0,6,,0,,0,,6,,0
2020-09-01 15:00:00,age30to39,2.0,19,,1,,0,,20,,1
2020-09-01 15:00:00,age40to49,1.0,18,,3,,0,,21,,3
2020-09-01 15:00:00,age50to59,2.0,27,,3,,0,,30,,3
2020-09-03 15:00:00,age40to49,1.0,19,,3,,0,,22,,3
2020-09-04 15:00:00,age40to49,1.0,20,,3,,0,,23,,3
2020-09-04 15:00:00,age60to69,1.0,16,,1,,0,,17,,1
2020-09-05 15:00:00,age50to59,1.0,28,,3,,0,,31,,3
2020-09-07 15:00:00,age80plus,1.0,7,,0,,0,,7,,0
2020-09-08 15:00:00,age20to29,1.0,12,,1,,0,,13,,1
2020-09-08 15:00:00,age50to59,1.0,29,,3,,0,,32,,3
2020-09-08 15:00:00,age60to69,1.0,17,1.0,2,,0,,19,,2
2020-09-13 15:00:00,age60to69,1.0,18,,2,,0,,20,,2
2020-09-15 15:00:00,age30to39,1.0,20,1.0,2,,0,,22,,2
2020-09-15 15:00:00,age60to69,,18,2.0,4,,0,,22,,4
2020-09-16 15:00:00,age30to39,,20,1.0,3,,0,,23,,3
2020-09-18 15:00:00,age30to39,,20,1.0,4,,0,,24,,4
2020-09-18 15:00:00,age50to59,,29,1.0,4,,0,,33,,4
2020-09-18 15:00:00,age70to79,,23,1.0,7,,0,,30,,7
2020-09-19 15:00:00,age50to59,2.0,31,,4,,0,,35,,4
2020-09-20 15:00:00,age70to79,1.0,24,1.0,8,,0,,32,,8
2020-09-21 15:00:00,age50to59,,31,1.0,5,,0,,36,,5
2020-09-21 15:00:00,age60to69,1.0,19,,4,,0,,23,,4
2020-09-22 15:00:00,age50to59,1.0,32,,5,,0,,37,,5
2020-09-23 15:00:00,age40to49,,20,1.0,4,,0,,24,,4
2020-09-24 15:00:00,age30to39,1.0,21,,4,,0,,25,,4
2020-09-24 15:00:00,age50to59,,32,1.0,6,,0,,38,,6
2020-09-26 15:00:00,age50to59,,32,1.0,7,,0,,39,,7
2020-09-28 15:00:00,age60to69,,19,1.0,5,,0,,24,,5
2020-09-29 15:00:00,age50to59,,32,1.0,8,,0,,40,,8
2020-09-29 15:00:00,age60to69,1.0,20,,5,,0,,25,,5
2020-09-29 15:00:00,age80plus,,7,1.0,1,,0,,8,,1
2020-10-01 15:00:00,age30to39,,21,2.0,6,,0,,27,,6
2020-10-01 15:00:00,age40to49,,20,1.0,5,,0,,25,,5
2020-10-01 15:00:00,age50to59,1.0,33,,8,,0,,41,,8
2020-10-01 15:00:00,age60to69,,20,1.0,6,,0,,26,,6
2020-10-02 15:00:00,age20to29,1.0,13,,1,,0,,14,,1
2020-10-02 15:00:00,age40to49,1.0,21,,5,,0,,26,,5
2020-10-02 15:00:00,age50to59,1.0,34,,8,,0,,42,,8
2020-10-03 15:00:00,age60to69,,20,1.0,7,,0,,27,,7
2020-10-05 15:00:00,age40to49,1.0,22,,5,,0,,27,,5
2020-10-06 15:00:00,age20to29,,13,1.0,2,,0,,15,,2
2020-10-06 15:00:00,age50to59,,34,1.0,9,,0,,43,,9
2020-10-07 15:00:00,age40to49,,22,1.0,6,,0,,28,,6
2020-10-07 15:00:00,age50to59,1.0,35,,9,,0,,44,,9
2020-10-07 15:00:00,age60to69,1.0,21,,7,,0,,28,,7
2020-10-07 15:00:00,age80plus,,7,1.0,2,,0,,9,,2
2020-10-08 15:00:00,age60to69,1.0,22,,7,,0,,29,,7
2020-10-08 15:00:00,age70to79,1.0,25,,8,,0,,33,,8
2020-10-13 15:00:00,age50to59,1.0,36,,9,,0,,45,,9
2020-10-15 15:00:00,age70to79,1.0,26,,8,,0,,34,,8
2020-10-16 15:00:00,age30to39,,21,1.0,7,,0,,28,,7
2020-10-16 15:00:00,age50to59,1.0,37,,9,,0,,46,,9
2020-10-17 15:00:00,age50to59,,37,1.0,10,,0,,47,,10
2020-10-17 15:00:00,age80plus,1.0,8,,2,,0,,10,,2
2020-10-20 15:00:00,age50to59,1.0,38,,10,,0,,48,,10
2020-10-20 15:00:00,age60to69,,22,1.0,8,,0,,30,,8
2020-10-20 15:00:00,age70to79,,26,1.0,9,,0,,35,,9
2020-10-21 15:00:00,age50to59,1.0,39,,10,,0,,49,,10
2020-10-23 15:00:00,age40to49,1.0,23,,6,,0,,29,,6
2020-10-24 15:00:00,age50to59,,39,1.0,11,,0,,50,,11
2020-10-25 15:00:00,age30to39,1.0,22,,7,,0,,29,,7
2020-10-26 15:00:00,age50to59,,39,1.0,12,,0,,51,,12
2020-11-01 15:00:00,age50to59,1.0,40,,12,,0,,52,,12
2020-11-02 15:00:00,age70to79,1.0,27,,9,,0,,36,,9
2020-11-05 15:00:00,age50to59,,40,2.0,14,,0,,54,,14
2020-11-05 15:00:00,age70to79,,27,1.0,10,,0,,37,,10
2020-11-06 15:00:00,age20to29,1.0,14,,2,,0,,16,,2
2020-11-06 15:00:00,age60to69,1.0,23,,8,,0,,31,,8
2020-11-07 15:00:00,age40to49,1.0,24,,6,,0,,30,,6
2020-11-07 15:00:00,age60to69,,23,1.0,9,,0,,32,,9
2020-11-11 15:00:00,age50to59,,40,1.0,15,,0,,55,,15
2020-11-12 15:00:00,age50to59,,40,1.0,16,,0,,56,,16
2020-11-17 15:00:00,age50to59,,40,1.0,17,,0,,57,,17
2020-11-18 15:00:00,age70to79,1.0,28,,10,,0,,38,,10
2020-11-23 15:00:00,age40to49,,24,1.0,7,,0,,31,,7
2020-11-24 15:00:00,age60to69,1.0,24,,9,,0,,33,,9
2020-11-30 15:00:00,age50to59,1.0,41,,17,,0,,58,,17
2020-11-30 15:00:00,age60to69,1.0,25,,9,,0,,34,,9
2020-12-01 15:00:00,age20to29,2.0,16,,2,,0,,18,,2
2020-12-01 15:00:00,age30to39,6.0,28,,7,,0,,35,,7
2020-12-01 15:00:00,age40to49,2.0,26,1.0,8,,0,,34,,8
2020-12-01 15:00:00,age50to59,7.0,48,,17,,0,,65,,17
2020-12-01 15:00:00,age60to69,6.0,31,1.0,10,,0,,41,,10
2020-12-02 15:00:00,age20to29,1.0,17,,2,,0,,19,,2
2020-12-02 15:00:00,age40to49,1.0,27,,8,,0,,35,,8
2020-12-02 15:00:00,age50to59,2.0,50,,17,,0,,67,,17
2020-12-02 15:00:00,age60to69,1.0,32,,10,,0,,42,,10
2020-12-03 15:00:00,age30to39,2.0,30,,7,,0,,37,,7
2020-12-03 15:00:00,age70to79,1.0,29,,10,,0,,39,,10
2020-12-04 15:00:00,age30to39,1.0,31,,7,,0,,38,,7
2020-12-04 15:00:00,age50to59,1.0,51,,17,,0,,68,,17
2020-12-04 15:00:00,age60to69,,32,1.0,11,,0,,43,,11
2020-12-07 15:00:00,age40to49,1.0,28,,8,,0,,36,,8
2020-12-07 15:00:00,age60to69,1.0,33,,11,,0,,44,,11
2020-12-08 15:00:00,age20to29,1.0,18,,2,,0,,20,,2
2020-12-08 15:00:00,age40to49,2.0,30,,8,,0,,38,,8
2020-12-08 15:00:00,age50to59,1.0,52,1.0,18,,0,,70,,18
2020-12-09 15:00:00,age60to69,2.0,35,,11,,0,,46,,11
2020-12-10 15:00:00,age20to29,1.0,19,,2,,0,,21,,2
2020-12-10 15:00:00,age30to39,2.0,33,,7,,0,,40,,7
2020-12-10 15:00:00,age50to59,2.0,54,,18,,0,,72,,18
2020-12-10 15:00:00,age60to69,1.0,36,,11,,0,,47,,11
2020-12-11 15:00:00,age50to59,4.0,58,,18,,0,,76,,18
2020-12-12 15:00:00,age30to39,1.0,34,,7,,0,,41,,7
2020-12-13 15:00:00,age50to59,1.0,59,,18,,0,,77,,18
2020-12-14 15:00:00,age40to49,1.0,31,,8,,0,,39,,8
2020-12-14 15:00:00,age50to59,1.0,60,,18,,0,,78,,18
2020-12-14 15:00:00,age60to69,1.0,37,,11,,0,,48,,11
2020-12-15 15:00:00,age20to29,2.0,21,,2,,0,,23,,2
2020-12-15 15:00:00,age30to39,4.0,38,,7,,0,,45,,7
2020-12-15 15:00:00,age40to49,1.0,32,,8,,0,,40,,8
2020-12-15 15:00:00,age50to59,7.0,67,1.0,19,,0,,86,,19
2020-12-15 15:00:00,age60to69,1.0,38,,11,,0,,49,,11
2020-12-16 15:00:00,age20to29,102.0,123,,2,,0,,125,,2
2020-12-16 15:00:00,age30to39,185.0,223,,7,,0,,230,,7
2020-12-16 15:00:00,age40to49,123.0,155,,8,,0,,163,,8
2020-12-16 15:00:00,age50to59,70.0,137,1.0,20,,0,,157,,20
2020-12-16 15:00:00,age60to69,60.0,98,,11,,0,,109,,11
2020-12-16 15:00:00,age70to79,8.0,37,1.0,11,,0,,48,,11
2020-12-17 15:00:00,age20to29,182.0,305,,2,,0,,307,,2
2020-12-17 15:00:00,age30to39,302.0,525,,7,,0,,532,,7
2020-12-17 15:00:00,age40to49,236.0,391,,8,,0,,399,,8
2020-12-17 15:00:00,age50to59,204.0,341,,20,,0,,361,,20
2020-12-17 15:00:00,age60to69,118.0,216,,11,,0,,227,,11
2020-12-17 15:00:00,age70to79,14.0,51,,11,,0,,62,,11
2020-12-17 15:00:00,age80plus,1.0,9,,2,,0,,11,,2
2020-12-18 15:00:00,age10to19,2.0,7,,0,,0,,7,,0
2020-12-18 15:00:00,age20to29,369.0,674,,2,,0,,676,,2
2020-12-18 15:00:00,age30to39,760.0,1285,1.0,8,,0,,1293,,8
2020-12-18 15:00:00,age40to49,679.0,1070,,8,,0,,1078,,8
2020-12-18 15:00:00,age50to59,607.0,948,1.0,21,,0,,969,,21
2020-12-18 15:00:00,age60to69,404.0,620,,11,,0,,631,,11
2020-12-18 15:00:00,age70to79,49.0,100,,11,,0,,111,,11
2020-12-19 15:00:00,age20to29,102.0,776,,2,,0,,778,,2
2020-12-19 15:00:00,age30to39,222.0,1507,,8,,0,,1515,,8
2020-12-19 15:00:00,age40to49,206.0,1276,1.0,9,,0,,1285,,9
2020-12-19 15:00:00,age50to59,187.0,1135,,21,,0,,1156,,21
2020-12-19 15:00:00,age60to69,125.0,745,,11,,0,,756,,11
2020-12-19 15:00:00,age70to79,11.0,111,,11,,0,,122,,11
2020-12-19 15:00:00,age80plus,1.0,10,,2,,0,,12,,2
2020-12-20 15:00:00,age10to19,1.0,8,,0,,0,,8,,0
2020-12-20 15:00:00,age20to29,42.0,818,1.0,3,,0,,821,,3
2020-12-20 15:00:00,age30to39,80.0,1587,,8,,0,,1595,,8
2020-12-20 15:00:00,age40to49,74.0,1350,,9,,0,,1359,,9
2020-12-20 15:00:00,age50to59,48.0,1183,,21,,0,,1204,,21
2020-12-20 15:00:00,age60to69,34.0,779,1.0,12,,0,,791,,12
2020-12-20 15:00:00,age70to79,8.0,119,,11,,0,,130,,11
2020-12-21 15:00:00,age10to19,6.0,14,,0,,0,,14,,0
2020-12-21 15:00:00,age20to29,487.0,1305,3.0,6,,0,,1311,,6
2020-12-21 15:00:00,age30to39,1085.0,2672,1.0,9,,0,,2681,,9
2020-12-21 15:00:00,age40to49,881.0,2231,,9,,0,,2240,,9
2020-12-21 15:00:00,age50to59,752.0,1935,,21,,0,,1956,,21
2020-12-21 15:00:00,age60to69,462.0,1241,,12,,0,,1253,,12
2020-12-21 15:00:00,age70to79,53.0,172,,11,,0,,183,,11
2020-12-21 15:00:00,age80plus,2.0,12,,2,,0,,14,,2
2020-12-22 15:00:00,age10to19,28.0,42,,0,,0,,42,,0
2020-12-22 15:00:00,age20to29,658.0,1963,,6,,0,,1969,,6
2020-12-22 15:00:00,age30to39,1250.0,3922,1.0,10,,0,,3932,,10
2020-12-22 15:00:00,age40to49,1190.0,3421,,9,,0,,3430,,9
2020-12-22 15:00:00,age50to59,1240.0,3175,,21,,0,,3196,,21
2020-12-22 15:00:00,age60to69,890.0,2131,1.0,13,,0,,2144,,13
2020-12-22 15:00:00,age70to79,318.0,490,,11,,0,,501,,11
2020-12-22 15:00:00,age80plus,616.0,628,,2,,0,,630,,2
2020-12-23 15:00:00,age10to19,8.0,50,,0,,0,,50,,0
2020-12-23 15:00:00,age20to29,671.0,2634,,6,,0,,2640,,6
2020-12-23 15:00:00,age30to39,1235.0,5157,3.0,13,,0,,5170,,13
2020-12-23 15:00:00,age40to49,1189.0,4610,1.0,10,,0,,4620,,10
2020-12-23 15:00:00,age50to59,1173.0,4348,4.0,25,,0,,4373,,25
2020-12-23 15:00:00,age60to69,849.0,2980,2.0,15,,0,,2995,,15
2020-12-23 15:00:00,age70to79,171.0,661,,11,,0,,672,,11
2020-12-23 15:00:00,age80plus,184.0,812,,2,,0,,814,,2
2020-12-24 15:00:00,age10to19,4.0,54,,0,,0,,54,,0
2020-12-24 15:00:00,age20to29,350.0,2984,,6,,0,,2990,,6
2020-12-24 15:00:00,age30to39,622.0,5779,2.0,15,,0,,5794,,15
2020-12-24 15:00:00,age40to49,579.0,5189,,10,,0,,5199,,10
2020-12-24 15:00:00,age50to59,587.0,4935,2.0,27,,0,,4962,,27
2020-12-24 15:00:00,age60to69,426.0,3406,,15,,0,,3421,,15
2020-12-24 15:00:00,age70to79,67.0,728,,11,,0,,739,,11
2020-12-24 15:00:00,age80plus,9.0,821,,2,,0,,823,,2
2020-12-25 15:00:00,age10to19,26.0,80,,0,,0,,80,,0
2020-12-25 15:00:00,age20to29,70.0,3054,1.0,7,,0,,3061,,7
2020-12-25 15:00:00,age30to39,79.0,5858,,15,,0,,5873,,15
2020-12-25 15:00:00,age40to49,127.0,5316,,10,,0,,5326,,10
2020-12-25 15:00:00,age50to59,223.0,5158,,27,,0,,5185,,27
2020-12-25 15:00:00,age60to69,188.0,3594,1.0,16,,0,,3610,,16
2020-12-25 15:00:00,age70to79,78.0,806,,11,,0,,817,,11
2020-12-25 15:00:00,age80plus,240.0,1061,,2,,0,,1063,,2
2020-12-26 15:00:00,age10to19,10.0,90,,0,,0,,90,,0
2020-12-26 15:00:00,age20to29,133.0,3187,,7,,0,,3194,,7
2020-12-26 15:00:00,age30to39,238.0,6096,1.0,16,,0,,6112,,16
2020-12-26 15:00:00,age40to49,264.0,5580,,10,,0,,5590,,10
2020-12-26 15:00:00,age50to59,385.0,5543,1.0,28,,0,,5571,,28
2020-12-26 15:00:00,age60to69,312.0,3906,,16,,0,,3922,,16
2020-12-26 15:00:00,age70to79,154.0,960,1.0,12,,0,,972,,12
2020-12-26 15:00:00,age80plus,171.0,1232,,2,,0,,1234,,2
2020-12-27 15:00:00,age10to19,4.0,94,,0,,0,,94,,0
2020-12-27 15:00:00,age20to29,141.0,3328,1.0,8,,0,,3336,,8
2020-12-27 15:00:00,age30to39,283.0,6379,1.0,17,,0,,6396,,17
2020-12-27 15:00:00,age40to49,313.0,5893,1.0,11,,0,,5904,,11
2020-12-27 15:00:00,age50to59,338.0,5881,1.0,29,,0,,5910,,29
2020-12-27 15:00:00,age60to69,310.0,4216,,16,,0,,4232,,16
2020-12-27 15:00:00,age70to79,150.0,1110,,12,,0,,1122,,12
2020-12-27 15:00:00,age80plus,231.0,1463,,2,,0,,1465,,2
2020-12-28 15:00:00,age10to19,12.0,106,,0,,0,,106,,0
2020-12-28 15:00:00,age20to29,1161.0,4489,1.0,9,,0,,4498,,9
2020-12-28 15:00:00,age30to39,1946.0,8325,3.0,20,,0,,8345,,20
2020-12-28 15:00:00,age40to49,1725.0,7618,2.0,13,,0,,7631,,13
2020-12-28 15:00:00,age50to59,1837.0,7718,1.0,30,,0,,7748,,30
2020-12-28 15:00:00,age60to69,1317.0,5533,1.0,17,,0,,5550,,17
2020-12-28 15:00:00,age70to79,352.0,1462,1.0,13,,0,,1475,,13
2020-12-28 15:00:00,age80plus,275.0,1738,1.0,3,,0,,1741,,3
2020-12-29 15:00:00,age10to19,27.0,133,,0,,0,,133,,0
2020-12-29 15:00:00,age20to29,1325.0,5814,,9,,0,,5823,,9
2020-12-29 15:00:00,age30to39,2127.0,10452,4.0,24,,0,,10476,,24
2020-12-29 15:00:00,age40to49,2020.0,9638,1.0,14,,0,,9652,,14
2020-12-29 15:00:00,age50to59,2251.0,9969,1.0,31,,0,,10000,,31
2020-12-29 15:00:00,age60to69,1729.0,7262,2.0,19,,0,,7281,,19
2020-12-29 15:00:00,age70to79,571.0,2033,,13,,0,,2046,,13
2020-12-29 15:00:00,age80plus,307.0,2045,,3,,0,,2048,,3
2020-12-30 15:00:00,age10to19,62.0,195,,0,,0,,195,,0
2020-12-30 15:00:00,age20to29,1768.0,7582,5.0,14,,0,,7596,,14
2020-12-30 15:00:00,age30to39,2643.0,13095,3.0,27,,0,,13122,,27
2020-12-30 15:00:00,age40to49,2539.0,12177,4.0,18,,0,,12195,,18
2020-12-30 15:00:00,age50to59,2713.0,12682,4.0,35,,0,,12717,,35
2020-12-30 15:00:00,age60to69,1851.0,9113,4.0,23,,0,,9136,,23
2020-12-30 15:00:00,age70to79,451.0,2484,,13,,0,,2497,,13
2020-12-30 15:00:00,age80plus,162.0,2207,,3,,0,,2210,,3
2020-12-31 15:00:00,age10to19,50.0,245,,0,,0,,245,,0
2020-12-31 15:00:00,age20to29,1083.0,8665,1.0,15,,0,,8680,,15
2020-12-31 15:00:00,age30to39,1602.0,14697,2.0,29,,0,,14726,,29
2020-12-31 15:00:00,age40to49,1476.0,13653,2.0,20,,0,,13673,,20
2020-12-31 15:00:00,age50to59,1548.0,14230,2.0,37,,0,,14267,,37
2020-12-31 15:00:00,age60to69,1167.0,10280,5.0,28,,0,,10308,,28
2020-12-31 15:00:00,age70to79,318.0,2802,1.0,14,,0,,2816,,14
2020-12-31 15:00:00,age80plus,75.0,2282,,3,,0,,2285,,3
2021-01-01 15:00:00,age10to19,6.0,251,,0,,0,,251,,0
2021-01-01 15:00:00,age20to29,103.0,8768,4.0,19,,0,,8787,,19
2021-01-01 15:00:00,age30to39,182.0,14879,8.0,37,,0,,14916,,37
2021-01-01 15:00:00,age40to49,240.0,13893,5.0,25,,0,,13918,,25
2021-01-01 15:00:00,age50to59,286.0,14516,9.0,46,,0,,14562,,46
2021-01-01 15:00:00,age60to69,266.0,10546,4.0,32,,0,,10578,,32
2021-01-01 15:00:00,age70to79,190.0,2992,2.0,16,,0,,3008,,16
2021-01-01 15:00:00,age80plus,380.0,2662,2.0,5,,0,,2667,,5
2021-01-02 15:00:00,age10to19,10.0,261,,0,,0,,261,,0
2021-01-02 15:00:00,age20to29,426.0,9194,6.0,25,,0,,9219,,25
2021-01-02 15:00:00,age30to39,480.0,15359,8.0,45,,0,,15404,,45
2021-01-02 15:00:00,age40to49,397.0,14290,5.0,30,,0,,14320,,30
2021-01-02 15:00:00,age50to59,415.0,14931,2.0,48,,0,,14979,,48
